Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6OhVAL6DSmqwRzlcLtOAgZ,Chura Liya Hai Tumne Jo Dil Ko,"Baarishein, Chai Aur Asha",Asha Bhosle;Mohammed Rafi,7/12/2023,287840,60,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,5/6/2025,"ghazal,marathi pop,bangla pop,bollywood,hindi pop",Saregama India Ltd,0.56,0.318,9,-11.106,0,0.0317,0.857,0.00000188,0.11,0.684,80.238,4
spotify:track:7ybkDTSOcZu431OzpfcOJv,Tinka Tinka,Karam,Vishal-Shekhar;Alisha Chinai,2/11/2005,222080,47,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,5/6/2025,"bollywood,desi,hindi pop,desi pop",T-Series,0.612,0.459,10,-10.497,0,0.0376,0.546,0.000272,0.0869,0.728,163.992,4
spotify:track:2MsGTWvf7dcjKbI0WTq6Pz,Judaai,Badlapur (Original Motion Picture Soundtrack),Sachin-Jigar;Rekha Bhardwaj;Arijit Singh;Priya Saraiya,12/9/2014,272772,64,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,5/7/2025,"gujarati pop,bollywood,hindi pop,desi,gujarati garba,ghazal,sufi,bangla pop",Sony Music Entertainment India Pvt. Ltd.,0.299,0.436,3,-7.013,1,0.101,0.738,0.000058,0.112,0.269,76.11,4
spotify:track:1RcvHvetRk0FRq0wl0G9Om,Peecha Chhute,Ramaiya Vastavaiya (Original Motion Picture Soundtrack),Sachin-Jigar;Mohit Chauhan,7/19/2013,227413,45,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,5/9/2025,"gujarati pop,bollywood,hindi pop,desi,gujarati garba,sufi",Tips Music Limited,0.756,0.714,10,-5.084,0,0.0629,0.251,0,0.137,0.723,116.081,4
spotify:track:0eH426ObxkihRWZRMVPcls,Raadha,Raadha,Pandavaas;Ishaan Dobhal,8/28/2024,269411,47,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,5/11/2025,"bhajan,devotional",Pandavaas,0.351,0.725,6,-6.32,1,0.0639,0.15,0.000025,0.0776,0.886,192.171,4
spotify:track:2cbTuiAMbXkWtnj0R7gf8V,"Bhama Meri x Rumatiye, Uttarakhand and Himachal Mashup - Acoustic Cover","Bhama Meri x Rumatiye, Uttarakhand and Himachal Mashup (Acoustic Cover)",nikzard,10/1/2023,79418,5,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,5/11/2025,,5937217 Records DK,0.815,0.343,9,-10.311,0,0.11,0.644,0,0.53,0.473,130.176,4
spotify:track:6GQK4G5o60E8YA18DGpAzv,Hale Dil,Murder 2,Harshit Saxena,5/30/2011,346627,73,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,5/11/2025,bollywood,T-Series,0.494,0.899,11,-5.081,0,0.165,0.599,0.0000343,0.111,0.559,79.895,4
spotify:track:4DdrKhgHKPoPdtN3BHIJha,Kharch Karod (Slow),Laal Rang,Vikas Kumar,4/5/2016,145384,46,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,5/12/2025,haryanvi pop,T-Series,0.887,0.511,2,-5.485,0,0.0379,0.8,0.00236,0.0721,0.64,119.966,4
spotify:track:0sSapNABKrGwgaMhn0p8uL,Long Drive,Khiladi 786,Mika Singh,10/30/2012,268442,56,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,5/18/2025,"bollywood,desi,hindi pop",T-Series,0.753,0.89,2,-5.022,1,0.187,0.44,0.00000682,0.0854,0.283,87.015,4
spotify:track:5ZLkihi6DVsHwDL3B8ym1t,One Love,One Love,Shubh,8/18/2023,159222,77,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,5/19/2025,"punjabi hip hop,punjabi pop,desi hip hop,desi,hindi hip hop",SHUBH,0.848,0.512,7,-7.757,1,0.118,0.284,0.00645,0.101,0.881,144.926,4
spotify:track:14kxpTvf05WTdxCqBhFAic,Radhakrishna Naamawali Chant,Radhakrishna Naamawali Chant,Mohit Lalwani;Akanksha Bhandari;Bharat Kamal,3/28/2023,502636,40,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,5/25/2025,"bhajan,devotional,indian indie,hindi indie",ML Records,0.694,0.525,4,-11.491,1,0.0313,0.751,0,0.0854,0.358,110.012,1
spotify:track:6Z394Nd4gW6Ts9hmu3NUjx,Nadaan Parinde,Rockstar,A.R. Rahman;Mohit Chauhan,10/1/2011,384000,63,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,5/23/2025,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi",T-Series,0.507,0.741,6,-7.456,0,0.0535,0.414,0.00000395,0.107,0.492,132.903,4
spotify:track:5zKrKdjnSnlK5NZnh8l5wC,"Jo Bhi Main (From ""Rockstar"")",Mohit Chauhan's Greatest Hits,Mohit Chauhan,3/10/2025,273500,31,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,5/23/2025,"bollywood,hindi pop,sufi,desi",T-Series,0.558,0.565,11,-7.561,0,0.0286,0.582,0.0000188,0.125,0.394,135.981,4
spotify:track:3beYHVCFKzbdNjJqjKeYpM,Teri Jhuki Nazar,Murder 3 (Original Motion Picture Soundtrack),Pritam;Shafqat Amanat Ali,2/1/2013,279186,71,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,5/24/2025,"bollywood,hindi pop,desi,sufi",Sony Music Entertainment India Pvt. Ltd.,0.458,0.815,11,-3.395,1,0.0404,0.707,0,0.159,0.352,124.635,4
spotify:track:1As2Jo89VTF9V3D6GuOPr9,Mann Mera - Original Version,Mann Mera (Original Version),Gajendra Verma,5/9/2025,228000,74,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,5/28/2025,"hindi pop,bollywood",Sony Music / EROS Music,0.712,0.588,2,-8.324,0,0.0277,0.166,0,0.243,0.627,100.027,4
spotify:track:3PdOdofQ2xS8MLpyE6lzFJ,Saaiyaan,Gunday,Sohail Sen;Shahid Mallya;Irshad Kamil,12/26/2013,257358,53,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,5/30/2025,"bollywood,hindi pop,desi",YRF Music,0.493,0.779,11,-7.103,0,0.0534,0.186,0,0.115,0.568,175.944,4
spotify:track:2RktkeigsgvhuRNQl0ioGS,Bhage Re Mann,Chameli,Sunidhi Chauhan,11/22/2003,334053,58,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,6/1/2025,"bollywood,desi,hindi pop",T-Series,0.693,0.693,5,-8.153,0,0.0388,0.628,0.0000225,0.178,0.592,117.012,4
spotify:track:1m4vEPozf7lEYyeFfmrMJ4,Adayein Teri,The Royals (Original Soundtrack),RUUH;JOH;Neeti Mohan;Savera,5/5/2025,170625,38,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,6/5/2025,"hindi indie,indian indie,bollywood,hindi pop,desi,desi pop",NETFLIX,0.711,0.749,11,-6.923,0,0.0354,0.0283,0,0.0881,0.922,127.958,4
spotify:track:5YGH0A2lYwVOa4hj6p1CLK,Dum-A-Dum,Dhanak,Tapas Relia;Chet Dixon;Devu Khan Manganiyar,5/20/2016,280973,47,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,6/5/2025,"bhajan,devotional,sufi,qawwali,mollywood,malayalam pop",Times Music,0.805,0.493,4,-10.861,1,0.236,0.15,0.0000256,0.15,0.807,104.906,4
spotify:track:4FSqyrDui4q3gzfldntzRD,Kaisi Paheli Zindagani,Parineeta (Original Motion Picture Soundtrack),Sunidhi Chauhan,7/11/2018,243226,49,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,6/6/2025,"bollywood,desi,hindi pop",Zee Music Company,0.729,0.314,10,-13.663,1,0.0631,0.527,0,0.0718,0.751,119.871,4
spotify:track:17LZzRCY0iFWlDDuAG7BlM,"Patola (From ""Blackmail"")","Patola (From ""Blackmail"")",Guru Randhawa;Preet Hundal,3/5/2018,184410,60,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,6/6/2025,"bhangra,punjabi pop,desi,bollywood,hindi pop,desi pop",T-Series,0.665,0.901,3,-2.719,0,0.0508,0.126,0,0.0692,0.914,87.998,4
spotify:track:6e5DH8YHXdM40ROnD76hZd,"Care Ni Karda (From ""Chhalaang"")","Care Ni Karda (From ""Chhalaang"")",Sweetaj Brar;Yo Yo Honey Singh,10/22/2020,192992,54,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,6/9/2025,"bollywood,hindi hip hop,desi,hindi pop,punjabi pop",T-Series,0.937,0.729,0,-2.931,1,0.094,0.129,0,0.291,0.736,114.671,5
spotify:track:56aLd3VIL6vOYloB3nPbNj,Baamulaiza,De Dana Dan (Original Motion Picture Soundtrack),Mika Singh;Dominique Cerejo;Style Bhai,11/2/2009,290800,51,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,6/9/2025,"bollywood,desi,hindi pop,desi pop",Ishtar Music Pvt. Ltd.,0.832,0.919,1,-5.452,1,0.0926,0.183,0,0.048,0.958,104.025,4
spotify:track:371hYae8Cwdgr6DX3mL2IO,Ye Samaa Samaa Hai Pyar Ka,Lata Surili Phuljhadi,Lata Mangeshkar,10/26/2021,286296,49,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,6/11/2025,"ghazal,bollywood,bhajan,hindi pop,marathi pop",Saregama,0.425,0.449,5,-8.754,1,0.0655,0.988,0.0684,0.0997,0.395,126.553,4
spotify:track:3E424W0IJS3ypZ4YOxE0Jn,Kahin To,Jaane Tu... Ya Jaane Na,Rashid Ali;Vasundhara Das,5/21/2008,303206,56,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,6/11/2025,"bollywood,hindi pop,desi",T-Series,0.61,0.492,10,-7.55,1,0.0261,0.334,0.0000063,0.0979,0.165,90.984,4
spotify:track:3MRREVp7Vwiivsny9bGd9O,Mere Mehboob Qayamat Hogi,Mr. X In Bombay,Kishore Kumar;Laxmikant–Pyarelal,1/1/1964,228693,67,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,6/11/2025,"ghazal,bangla pop,hindi pop,bollywood,bhajan",Saregama,0.403,0.361,8,-8.904,1,0.0511,0.774,0,0.195,0.581,97.087,4
spotify:track:1mzOWb5F1DhMydTUNszzMm,Ham Tere Pyar Mein,Dil Ek Mandir,Lata Mangeshkar,1/1/1963,286866,48,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,6/11/2025,"ghazal,bollywood,bhajan,hindi pop,marathi pop",Saregama,0.446,0.359,3,-8.081,1,0.0515,0.949,0.0000669,0.304,0.842,178.417,3
spotify:track:3VrzwJ3Swq9vnq6IM9trw4,Mor Bani Thanghat Kare,Goliyon Ki Raasleela Ram-Leela (Original Motion Picture Soundtrack),Sanjay Leela Bhansali;Osman Mir;Aditi Paul;Siddharth - Garima,10/15/2013,238448,49,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,6/11/2025,"gujarati garba,bollywood,desi,hindi pop,sufi,gujarati pop,bhajan",Sony Music Entertainment India Pvt. Ltd.,0.569,0.815,10,-5.846,1,0.103,0.272,0.0000025,0.42,0.741,173.994,3
spotify:track:3ihRHbHv7rxX9YFd4FFFBb,Chand Si Mehbooba Ho Meri,Himalay Ki God Mein,Mukesh;Kalyanji-Anandji,1/1/1965,237426,48,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,6/13/2025,"ghazal,tamil dance",Saregama,0.496,0.334,5,-13.576,1,0.0473,0.723,0,0.306,0.686,88.139,3
spotify:track:1PPszHGFOoQu8xFCcoLckJ,Ek Hasina Thi Ek Diwana Tha - Jhankar Beats,Jhankar Beats - Rishi Kapoor,Asha Bhosle;Kishore Kumar;Rishi Kapoor;DJ Harshit Shah;DJ MHD IND,11/16/2022,223283,45,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,6/15/2025,"ghazal,marathi pop,bangla pop,bollywood,hindi pop",Saregama,0.545,0.935,0,-6.484,0,0.136,0.57,0,0.135,0.505,121.941,4
spotify:track:5evYKpOlujPh8kShJeQNgQ,Karz Theme (Guitar Instrumental),Timeless Bollywood Melodies (Guitar Instrumental),Jignesh Sheth,3/14/2024,188812,14,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,6/15/2025,,Jignesh Sheth,0.531,0.456,4,-14.61,0,0.0861,0.752,0.888,0.356,0.124,105.224,4
spotify:track:4Bsf8Pzli5MQv9zLF9KXqc,Unakkul Naane,Unakkul Naane,Harris Jayaraj;Rohini;Pritt;dilushselva,5/3/2023,127850,69,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,6/16/2025,"tamil pop,kollywood,tamil dance,tamil indie",Ayngaran,0.601,0.529,0,-9.526,0,0.0547,0.684,0.000539,0.14,0.348,107.012,4
spotify:track:6E6UhpF6vV6Cu1VFbrlVM2,Mujhse Shaadi Karogi,Mujhse Shaadi Karogi,Sonu Nigam;Udit Narayan;Sunidhi Chauhan,5/31/2004,326226,59,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,6/18/2025,"kannada pop,bollywood,sandalwood,hindi pop,desi,marathi pop",T-Series,0.766,0.942,5,-6.757,1,0.0439,0.0348,0.000202,0.0973,0.797,127.033,4
spotify:track:6dFQ3W3xuG4ll7cNjIsN2Q,Tujhe Dekha To,Dilwale Dulhania Le Jayenge,Lata Mangeshkar;Kumar Sanu,10/20/1995,302093,60,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,6/18/2025,"ghazal,bollywood,bhajan,hindi pop,marathi pop",Saregama,0.51,0.544,4,-8.475,0,0.0383,0.745,0.0000089,0.22,0.828,97.431,4
spotify:track:0NscD5nva579nxFgKKvOAQ,Ittefaq Se - Raat Baaki,Ittefaq Se Raat Baaki - Ittefaq,Jubin Nautiyal;Nikhita Gandhi,10/23/2017,199999,36,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,6/26/2025,"bhajan,hindi pop,bollywood,devotional",Saregama,0.614,0.797,5,-6.483,1,0.0416,0.119,0.000147,0.129,0.185,123.028,4
spotify:track:5P49QyK81dOSc3W7iWDlAT,Rimjhim Gire Sawan,Manzil,Kishore Kumar;Lata Mangeshkar;R. D. Burman,5/14/1979,216373,61,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,7/3/2025,"ghazal,bangla pop,hindi pop,bollywood,bhajan,marathi pop",Saregama,0.376,0.462,1,-9.545,0,0.0335,0.823,0.004,0.122,0.736,106.954,3
spotify:track:4lcQHckNMeUkM8jx67j28G,Mohabbat,Vulture Prince,Arooj Aftab,4/23/2021,462500,44,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,6/30/2025,,Arooj Aftab,0.369,0.231,9,-16.222,1,0.0315,0.852,0.096,0.108,0.0516,165.438,4
spotify:track:3RWz1DUYZf9g78g9eCjXCs,Admirin' You - Unplugged,Making Memories (Unplugged),Karan Aujla,1/26/2024,195824,50,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,7/3/2025,"punjabi pop,punjabi hip hop,bhangra,desi hip hop,desi",WM Canada,0.51,0.295,5,-12.318,0,0.0642,0.924,0,0.145,0.462,90.649,4
spotify:track:5wIwMpBfTKoGmuOphrYrum,Dil Haara,Tashan,Vishal-Shekhar;Sukhwinder Singh;Piyush Mishra,3/27/2008,352000,59,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,7/3/2025,"bollywood,desi,hindi pop,bhajan",YRF Music,0.466,0.778,0,-7.174,0,0.115,0.382,0.00000133,0.0359,0.596,99.981,4
spotify:track:6ePcfMCQ7uUKwAamUiVtXL,Peechay Hutt,Peechay Hutt,Hasan Raheem;Justin Bibis;Talal Qureshi,2/21/2022,225892,49,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,7/4/2025,"indian indie,hindi indie,desi,desi hip hop,desi pop,hindi hip hop",Giraffe Pakistan,0.894,0.509,4,-9.59,0,0.0722,0.108,0.000193,0.124,0.589,114.012,4
spotify:track:0MbOLfDcGk8ROHJYXJHu5c,Players,3:00 AM Sessions,Badshah;Karan Aujla;Devika Badyal,2/7/2023,171272,65,TRUE,31oqguuswg2pr7u2qrr6dgxnpr3i,7/4/2025,"bollywood,desi,hindi pop,desi hip hop,hindi hip hop,desi pop,punjabi pop,punjabi hip hop,bhangra",Universal Music India Pvt Ltd.,0.833,0.678,9,-3.711,0,0.141,0.464,0,0.107,0.576,109.969,4
spotify:track:4roFMBSQp7W4fYVxKMmhA5,Junoon,Junoon,Mitraz,1/30/2022,191111,59,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,7/5/2025,"indian indie,hindi indie,desi pop,desi,hindi pop",Loop Beats Records Pvt. Ltd.,0.607,0.593,4,-7.982,0,0.0378,0.2,0,0.0833,0.211,107.988,4
spotify:track:7ipocikxlJX318tXE4S5nE,Ishq Bawla | Coke Studio Bharat,Ishq Bawla | Coke Studio Bharat,Dhanda Nyoliwala;Xvir Grewal,6/18/2025,272400,69,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,7/5/2025,"haryanvi pop,desi hip hop,punjabi hip hop",Universal Music India Pvt Ltd.,0.823,0.692,5,-5.617,1,0.127,0.213,0,0.174,0.554,100.07,4
spotify:track:2roEIoENigdcmj8AEiPhfv,Sanun Nahar Wale Pool,Sayonee Mera Mahi,Noor Jehan,6/8/2001,245000,52,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,7/6/2025,"ghazal,qawwali,sufi,exotica",Tips Industries Ltd,0.667,0.552,5,-10.348,1,0.0426,0.899,0.198,0.522,0.925,78.461,4
spotify:track:6UTkw6UpkVGp7kFugjbXaK,Mujh Se Pehli Si Mohbat - Original Mix,Faiz Ahmed Faiz - Celebrity Legend,Noor Jehan,8/18/2014,236533,38,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,7/6/2025,"ghazal,qawwali,sufi,exotica",Xegu Music Entertainment,0.385,0.4,8,-10.411,1,0.113,0.968,0.000079,0.384,0.6,167.774,3
spotify:track:0MTdYgTZ25sLCO6kVnDoje,"Aasa Kooda - From ""Think Indie""","Aasa Kooda (From ""Think Indie"")",Sai Abhyankkar;Sai Smriti,6/13/2024,215510,75,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,7/12/2025,"tamil indie,tamil pop,kollywood",Think Music,0.675,0.537,5,-9.401,1,0.0352,0.48,0.00112,0.12,0.534,98.003,4
spotify:track:1KkdgLgwkCILBBOe9ihpxi,Gajina Live (Pandavaas),PANDAVAAS Live 2022,Pandavaas,1/8/2023,327554,40,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,7/13/2025,"bhajan,devotional",Pandavaas Creations Pvt. Ltd.,0.545,0.874,0,-4.207,0,0.0476,0.131,0,0.295,0.865,98.093,4
spotify:track:0prCd0oIexRBiok6kBOeLp,Behka,Ghajini,Karthik,11/25/2008,311057,45,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,7/18/2025,"telugu pop,tollywood,tamil pop,kollywood,kannada pop,malayalam pop,mollywood,tamil dance",T-Series,0.643,0.474,0,-11.061,0,0.14,0.0696,0.00026,0.0554,0.515,192.01,4
spotify:track:5XhurUCCVimKqszDzNXxoh,Humsafar,Saiyaara,Sachet-Parampara;Sachet Tandon;Parampara Tandon;Irshad Kamil;Prashant Pandey,7/4/2025,322437,68,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,7/19/2025,"bhajan,hindi pop,bollywood,devotional,desi pop,desi",YRF Music,0.368,0.774,9,-5.628,0,0.0874,0.445,0,0.241,0.534,160.044,3
spotify:track:5SSZtFWdrmFV4MxtlRA13N,Saiyaara,Saiyaara,Tanishk Bagchi;Faheem Abdullah;Arslan Nizami;Irshad Kamil,7/4/2025,370875,72,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,7/19/2025,"bollywood,hindi pop,desi,desi pop,gujarati garba",YRF Music,0.193,0.631,8,-7.172,0,0.0404,0.495,0.0000058,0.139,0.253,77.825,4
spotify:track:4FJWEMbCKEdn5Wb8wZNCH8,Tere Siva,Must Weep Or Die,Shyko Music;Kaafir Music;ANA;Oyee Dehliwal,9/5/2023,162655,22,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,7/24/2025,"desi hip hop,hindi indie,spoken word,hindi hip hop,indian indie",AGM Productions,0.778,0.163,8,-19.32,1,0.0859,0.911,0.00231,0.111,0.178,123.988,4
spotify:track:6rUBG8do73UnGajwI3OOu2,Baadal,Yuva (Original Motion Picture Soundtrack),Adnan Sami;Alka Yagnik,3/18/2004,326533,30,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,7/25/2025,"sufi,qawwali,desi pop,ghazal,bollywood,telugu pop,hindi pop,desi",Ishtar Music Pvt. Ltd.,0.84,0.673,9,-8.774,0,0.0424,0.253,0.000183,0.0998,0.855,122.014,4
spotify:track:1R1Ydsav3CXKHS14whfs49,Khuda Hafiz Anjaani Anjaana,Yuva (Original Motion Picture Soundtrack),Sunitha Sarathy;Lucky Ali;Karthik,3/18/2004,303546,39,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,7/25/2025,"tamil pop,kollywood,tollywood,tamil dance,tamil hip hop,desi pop,bollywood,hindi indie,indian indie,hindi pop,telugu pop,kannada pop,malayalam pop,mollywood",Ishtar Music Pvt. Ltd.,0.613,0.598,2,-8.786,0,0.0443,0.0402,0.00972,0.111,0.27,120.021,4
spotify:track:2q3ooHo29p2g2XeziKSe4f,Un Ka Andaz-E-Karam,Sadness (Best Sad Qawwalies),Nusrat Fateh Ali Khan,8/5/2018,1056116,53,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,7/25/2025,"qawwali,ghazal,sufi",Universal Music MENA (Oriental Star Agencies),0.346,0.683,5,-7.496,0,0.0561,0.213,0.000551,0.135,0.691,86.186,4
spotify:track:08GYLNhKthS3arMdXsveRI,Haseen,Haseen,Talwiinder;NDS;Rippy Grewal,2/23/2025,174545,81,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,7/26/2025,"punjabi hip hop,indian indie,punjabi pop,desi,desi hip hop,hindi indie,hindi hip hop",Talwiinder,0.461,0.455,5,-6.819,0,0.16,0.775,0,0.104,0.397,175.669,4
spotify:track:1QstKowJPCxUw360G9Z4cC,A Modern Mantra,Atom Heart Madras,Govinda,8/6/2010,196933,41,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,7/29/2025,,RNC Music,0.511,0.825,2,-4.793,0,0.04,0.0976,0.0172,0.167,0.61,82.646,4
spotify:track:0q84FggW57NXGtLHoetS0Y,"Pardesiya - From ""Param Sundari""","Pardesiya (From ""Param Sundari"")",Sachin-Jigar;Sonu Nigam;Krishnakali Saha;Amitabh Bhattacharya,7/30/2025,231739,79,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,8/3/2025,"gujarati pop,bollywood,hindi pop,desi,gujarati garba,kannada pop,sandalwood,marathi pop",Universal Music India Pvt Ltd.,0.595,0.615,1,-7.142,1,0.0532,0.656,0,0.205,0.494,138.043,4
spotify:track:7l0XCPhhiM1JeR7kMCkEli,"Mila Tujhe - From ""Aap Jaisa Koi""",Aap Jaisa Koi (Original Motion Picture Soundtrack),Vishal Mishra;Prateeksha Srivastava;Justin Prabhakaran;Raj Shekhar,6/27/2025,181911,53,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,8/3/2025,"bollywood,hindi pop,indian indie,hindi indie,bhajan,devotional,tollywood,telugu pop,mollywood,tamil pop,desi",Netflix Music LLC / Sony Music Entertainment India Pvt. Ltd.,0.531,0.232,2,-9.924,1,0.0309,0.85,0,0.103,0.669,149.464,3
spotify:track:48NOGLR1kttuaPAQMKQavI,Sanson Ki Mala Peh Simroon,Ustad Nusrat Fateh Ali Khan,Nusrat Fateh Ali Khan,8/2/2018,382303,65,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,8/4/2025,"qawwali,ghazal,sufi",Universal Music MENA (Oriental Star Agencies),0.408,0.747,7,-5.638,1,0.0465,0.37,0.0000219,0.625,0.563,144.814,3
spotify:track:5mnvugwfFYnJm9zuyGkgqF,"Ghalat Fehmi - From ""Superstar""","Ghalat Fehmi (From ""Superstar"")",Asim Azhar;Zenab Fatimah Sultan,7/25/2019,286007,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,8/5/2025,"desi,sufi",Hum Films,0.758,0.588,11,-7.777,0,0.091,0.608,0.000093,0.189,0.796,134.014,4
spotify:track:2A7uwnEzSin7nf0498AE3x,Barbaad Reprise - Female,Saiyaara,The Rish;Shilpa Rao,7/4/2025,129945,72,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,8/6/2025,"desi pop,bollywood,hindi pop,desi",YRF Music,0.41,0.302,10,-10.214,0,0.0278,0.838,0,0.132,0.314,91.474,4
spotify:track:3KuNJVdBtcgq87IfkgtPpf,SAYIAARA Kishore Kumarx - Old Version,SAYIAARA Kishore Kumarx (Old Version),Beny Muzik,7/30/2025,237633,20,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,8/7/2025,,10008368 Records DK,0.478,0.788,7,-1.886,0,0.0358,0.818,0.0000272,0.217,0.843,165.901,4
spotify:track:0ZnBHVFiUAnVTF38LUVDpR,Raatein Guzaari,Raatein Guzaari,Aditya Rikhari,5/6/2025,177963,69,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,8/11/2025,"hindi indie,indian indie,desi pop,hindi pop",Tips Music Limited,0.469,0.378,1,-8.948,0,0.0623,0.846,0,0.136,0.356,73.813,4
spotify:track:1awtp7rf6ajhGY9BgzCHeZ,"Darkhaast (feat. Arijit Singh, Sunidhi Chauhan)",Shivaay,Mithoon;Arijit Singh;Sunidhi Chauhan,10/7/2016,374205,69,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,8/16/2025,"bollywood,hindi pop,desi,bangla pop",T-Series,0.523,0.557,7,-7.799,1,0.0293,0.813,0.000581,0.0958,0.196,111.766,4
spotify:track:4PyN1rUjh0xRWqVZ1mwn7l,Dooron Dooron - Unplugged,Dooron Dooron - Unplugged,Paresh Pahuja;Shiv Tandan,2/10/2025,332495,63,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,8/17/2025,"indian indie,hindi indie",T-Series,0.191,0.535,11,-7.084,1,0.0396,0.364,0,0.112,0.228,179.44,3
spotify:track:6Cropg224Nfp3jNWjKuQjy,Bolve,Moving & Grooving,Sukshinder Shinda;Madan Maddi,1/1/2000,312467,56,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,8/18/2025,"bhangra,punjabi pop","Moviebox B'Ham, Ltd. (UK)",0.824,0.839,7,-5.83,1,0.057,0.122,0,0.302,0.649,113.998,4
spotify:track:3YRJ5cloHXOwpUkFelqqQZ,Piya Tose - Qawwali Version,Piya Tose - Qawwali Version,Vylom;Nizami Brothers,4/30/2024,172090,47,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,8/25/2025,"qawwali,sufi,ghazal",Saregama India Ltd,0.584,0.396,0,-10.258,1,0.0274,0.419,0,0.254,0.559,110.194,1
spotify:track:6iK2pxK4fCJLZwrzUslWgY,"Kaho Na Kaho - From ""Murder""",Murder,Amir Jamal;Anu Malik,4/13/2024,311676,72,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,8/25/2025,"bollywood,hindi pop",Vishesh Films,0.65,0.915,0,-4.789,0,0.109,0.0963,0,0.0724,0.561,173.907,4
